INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=LiveSearchRecruiter, config=solrconfig.xml, instanceDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\LiveSearchRecruiter, loadOnStartup=true, absoluteInstDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\LiveSearchRecruiter\, schema=schema.xml, transient=false, dataDir=data\}
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CorePropertiesLocator; Found core LiveSearchRecruiter in D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\LiveSearchRecruiter\
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=SearchJobs, config=solrconfig.xml, instanceDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchJobs, loadOnStartup=true, absoluteInstDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchJobs\, schema=schema.xml, transient=false, dataDir=data\}
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CorePropertiesLocator; Found core SearchJobs in D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchJobs\
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=SearchJobseeker, config=solrconfig.xml, instanceDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchJobseeker, loadOnStartup=true, absoluteInstDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchJobseeker\, schema=schema.xml, transient=false, dataDir=data\}
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CorePropertiesLocator; Found core SearchJobseeker in D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchJobseeker\
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=SearchRecruiter, config=solrconfig.xml, instanceDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchRecruiter, loadOnStartup=true, absoluteInstDir=D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchRecruiter\, schema=schema.xml, transient=false, dataDir=data\}
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CorePropertiesLocator; Found core SearchRecruiter in D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\SearchRecruiter\
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.CorePropertiesLocator; Found 6 core definitions
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\LiveSearchJobs\'
